Id,Name,DisplayName,ItemTypeId,ItemSubTypeId,ItemCode,ItemDescription,Abbreviation,Type
FB8BF708-4112-4503-980F-6392681290DD,'AMPICILLIN/CLOXACILLIN-SRY AMPICLOX 100MLS GOK 250MG/5ML','AMPICILLIN/CLOXACILLIN-SRY AMPICLOX 100MLS GOK 250MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1594,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
435B5B74-5FC2-4218-BF79-955B14E28127,'AMPICILLIN/CLOXACILLIN-SRY AMPICLOX 100MLS LEWA 125MG/5ML','AMPICILLIN/CLOXACILLIN-SRY AMPICLOX 100MLS LEWA 125MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1652,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D9D07FA2-F25E-47CA-BDD3-9D488C08166A,'AMPICILLIN/CLOXACILLIN-SRY AMPICLOX 100MLS LEWA 250MG/5ML','AMPICILLIN/CLOXACILLIN-SRY AMPICLOX 100MLS LEWA 250MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1602,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3CB9DEC2-7137-4A47-8222-C27C3318B03F,'AMPICILLIN/CLOXACILLIN-SRY AMPICLOX NEONATAL LEWA 90MG/0.6MLS','AMPICILLIN/CLOXACILLIN-SRY AMPICLOX NEONATAL LEWA 90MG/0.6MLS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1611,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
0FBBFF45-56E1-42D4-81C9-AB9A60E3D97C,'AMPICILLIN/CLOXACILLIN-SYRUP NEONATAL AMPICLOX GOK 90MG/0.6MLS','AMPICILLIN/CLOXACILLIN-SYRUP NEONATAL AMPICLOX GOK 90MG/0.6MLS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,3281,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
925F7431-806C-47D1-8DDE-E56C34D040E8,'ANTIINFLAMMATORY-'ANTI - HAEMORRHOIDAL SUPPOSITORIES 15MGS  LEWA SUPPOSITORY','ANTIINFLAMMATORY-'ANTI - HAEMORRHOIDAL SUPPOSITORIES 15MGS  LEWA SUPPOSITORY',8bfde5a4-e278-4071-98dd-9d2fc24e1345,CD73B34B-4BF9-45BA-8AB7-CCDEFA42696B,1275,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
98F1E412-2280-434B-B224-51567CD953A2,'ANTIINFLAMMATORY-ANTI - HAEMORRHOIDAL SUPPOSITORIES 15MGS SUPPOSITORY','ANTIINFLAMMATORY-ANTI - HAEMORRHOIDAL SUPPOSITORIES 15MGS SUPPOSITORY',8bfde5a4-e278-4071-98dd-9d2fc24e1345,CD73B34B-4BF9-45BA-8AB7-CCDEFA42696B,1271,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1CC821BC-BEB3-4095-A958-3601F20D5392,'ANTIINFLAMMATORY-TABS ANUSOL PESSARIES GOK SUPPOSITORY','ANTIINFLAMMATORY-TABS ANUSOL PESSARIES GOK SUPPOSITORY',8bfde5a4-e278-4071-98dd-9d2fc24e1345,CD73B34B-4BF9-45BA-8AB7-CCDEFA42696B,1690,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8D4E8419-CFDA-449B-9C5D-684485D44817,'ANTIINFLAMMATORY-TABS ANUSOL PESSARIES LEWA SUPPOSITORY','ANTIINFLAMMATORY-TABS ANUSOL PESSARIES LEWA SUPPOSITORY',8bfde5a4-e278-4071-98dd-9d2fc24e1345,CD73B34B-4BF9-45BA-8AB7-CCDEFA42696B,1751,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
2F5A2943-8156-41D4-8F3F-946DAE11E668,'ANTISEPTIC IMPREGNATED-BACTIGRAS N/A','ANTISEPTIC IMPREGNATED-BACTIGRAS N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1815,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5D3FA7F2-C17F-4425-AED2-4F0F42C58115,'ANTISEPTIC-METHYLATED SPIRIT N/A','ANTISEPTIC-METHYLATED SPIRIT N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1799,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
DC5B364F-D8DD-4EF4-83CE-BAB03780C9C1,'ANTISEPTIC-POVIDONE IODINE 5%','ANTISEPTIC-POVIDONE IODINE 5%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1816,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
BB069FDF-6701-4506-B4A9-DBAC0D9F2FF7,'ANTISEPTIC-SURGICAL SPIRIT LEWA JERICAN','ANTISEPTIC-SURGICAL SPIRIT LEWA JERICAN',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,2182,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3494C03B-3785-466E-94A6-DB2E0DFAE4F2,'ARTEMETHER/LUMEFANTRINE-AL GOK 12S TAB 20MG/120MG','ARTEMETHER/LUMEFANTRINE-AL GOK 12S TAB 20MG/120MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6B48D1C7-B0C9-4CC2-B28A-5370011DEA1F,2080,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
6D0477DE-23AD-4294-B3F6-63D76C0CDBF3,'ARTEMETHER/LUMEFANTRINE-AL GOK 18S TAB 20MG/120MG','ARTEMETHER/LUMEFANTRINE-AL GOK 18S TAB 20MG/120MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6B48D1C7-B0C9-4CC2-B28A-5370011DEA1F,2081,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
1222D571-9465-447A-A071-F7788B56E658,'ARTEMETHER/LUMEFANTRINE-AL GOK 24S TAB 20MG/120MG','ARTEMETHER/LUMEFANTRINE-AL GOK 24S TAB 20MG/120MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6B48D1C7-B0C9-4CC2-B28A-5370011DEA1F,2082,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
EEA89BA3-827A-4160-B6B6-297CEA94876C,'ARTEMETHER/LUMEFANTRINE-AL GOK 6S TAB 20/120MG','ARTEMETHER/LUMEFANTRINE-AL GOK 6S TAB 20/120MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6B48D1C7-B0C9-4CC2-B28A-5370011DEA1F,2079,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
B8A7E58C-8D92-4DD1-BF46-D13FCE59FD7A,'ARTEMETHER/LUMEFANTRINE-INJ ARTENUM ADULT LEWA 80MG','ARTEMETHER/LUMEFANTRINE-INJ ARTENUM ADULT LEWA 80MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6B48D1C7-B0C9-4CC2-B28A-5370011DEA1F,1520,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
328CC34E-4627-493A-AEE8-0F17CC98E828,'ARTESUNATE-ARTESUN INJ GOK 60MG','ARTESUNATE-ARTESUN INJ GOK 60MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,2023EACA-2752-4ED7-A306-C141ACC1F8C8,2083,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
3C4146AD-6875-4CBC-ADA9-1B4801A04EAB,'ASCRORIL-SYRUP ASCORIL LEWA 2MGS/5MLS','ASCRORIL-SYRUP ASCORIL LEWA 2MGS/5MLS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4B9A90EF-4180-486D-9886-0F1B8EB207C8,1601,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
2E8D1C3D-E7C2-4ED5-BFDD-14A8114585ED,'ASPIRIN-ASPIRIN TABS DONOR 300MG','ASPIRIN-ASPIRIN TABS DONOR 300MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A3B49510-49FA-48D3-A1E1-579501EA1121,2269,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
39111718-AAFD-4687-8C51-C7777C584D8A,'ATAZANAVIR/RITONAVIR-ATAZANAVIR/RITONAVIR 300/100MG','ATAZANAVIR/RITONAVIR-ATAZANAVIR/RITONAVIR 300/100MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,44FC5D16-12E8-4E93-9796-0015B007ADD7,2194,Drug,ATV/RTV,d8701763-151e-4b8f-9661-af9c044f5f81,
7ECD477E-5382-4FE2-AA76-1A87EB2A5920,'ATENOLOL-TABS ATENOLOL-LEWA 50MG','ATENOLOL-TABS ATENOLOL-LEWA 50MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,66A058CF-3505-45C9-8BDF-654D11D31BC7,1754,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
031E23D6-4A24-4DBE-8DF7-F0F7C7B991FB,'ATORVASTATIN-ATORVASTATIN LEWA 40MG','ATORVASTATIN-ATORVASTATIN LEWA 40MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,66A058CF-3505-45C9-8BDF-654D11D31BC7,2209,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D4CB25E9-8665-4F89-851A-F54A68CA242D,'ATORVASTATIN-ATORVASTATIN TAB LEWA 20MG','ATORVASTATIN-ATORVASTATIN TAB LEWA 20MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,66A058CF-3505-45C9-8BDF-654D11D31BC7,2187,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
F7FCD157-037E-447D-AB40-38D4D3E7BD6D,'ATORVASTATIN-ATORVASTATIN TABS GOK 10MG','ATORVASTATIN-ATORVASTATIN TABS GOK 10MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,66A058CF-3505-45C9-8BDF-654D11D31BC7,2246,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
0795DE4B-0BCF-4C22-B609-677A702619AC,'ATROPINE EYE-ATROPINE DROPS LEWA 1%','ATROPINE EYE-ATROPINE DROPS LEWA 1%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4A237325-D6EB-4F83-BE89-BDB21A345621,2155,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
A82CD158-A6AC-4CA6-89AE-0C49368C61BA,'ATROPINE-ATROPINE LEWA 1MG','ATROPINE-ATROPINE LEWA 1MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,CA97A484-EC58-496B-A9F6-8A663C8ED226,1988,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
00DD2348-6CC2-450D-91D1-B61F1F235781,'AZITHROMYCIN-AZINTHROMYCIN GOK SYRUP 200MG','AZITHROMYCIN-AZINTHROMYCIN GOK SYRUP 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,2021,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
6F80EDEC-DCFC-42C6-B628-9D9A82188EEE,'AZITHROMYCIN-AZITHROMYCIN SYR GOK 200MG/5ML','AZITHROMYCIN-AZITHROMYCIN SYR GOK 200MG/5ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,3338,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
2D22925B-DA0A-417C-963F-609FAB8A02B9,'AZITHROMYCIN-TABS AZITHROMYCIN 500MGS GOK 500MG','AZITHROMYCIN-TABS AZITHROMYCIN 500MGS GOK 500MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1376,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
4F68FCA5-78EB-40CE-BBC0-8A8BF54B1802,'AZITHROMYCIN-TABS AZITHROMYCIN 500MGS LEWA 500MG','AZITHROMYCIN-TABS AZITHROMYCIN 500MGS LEWA 500MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,7B5CDB52-1936-44E0-AF21-696F99364558,1378,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
06D94AC3-47C4-4289-B1B1-2A9B272A1DEB,'BACLOFEN-BACLOFEN TAB LEWA 10MG','BACLOFEN-BACLOFEN TAB LEWA 10MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,3AF46B96-B793-4C36-A78A-27154F18AE1D,2176,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
99F9EAC6-758D-4D65-B57C-A699D16FCD43,'BANDAGE-BANDAGE 8 X 5 N/A','BANDAGE-BANDAGE 8 X 5 N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1826,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
DFFB4DEA-94B0-4AC0-96CE-E2BE3723468C,'BANDAGE-BANDAGE ARMSLING (TRIANGULAR)  ','BANDAGE-BANDAGE ARMSLING (TRIANGULAR)  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,810,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
024925EC-2CA3-422E-942C-EFB314F4A13C,'BANDAGE-BANDAGE GREPE  ','BANDAGE-BANDAGE GREPE  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,822,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D3020DB4-FC47-4E02-A9CB-C34F671BA00E,'BANDAGE-BANDAGE WOLLEN (OTHORPEDIC) ROLL  ','BANDAGE-BANDAGE WOLLEN (OTHORPEDIC) ROLL  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,809,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D3045394-50E7-4A75-938F-90E95112E448,'BANDAGE-BANDAGES WOVEN GOK 10*4.5CM','BANDAGE-BANDAGES WOVEN GOK 10*4.5CM',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3314,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
084BF316-4C2A-47C1-9A9C-C40400C89E0F,'BANDAGE-BANDAGES WOVEN GOK 5*4.5CM','BANDAGE-BANDAGES WOVEN GOK 5*4.5CM',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3315,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
98EA5C8A-E26F-4C55-B761-6E52072C4BEB,'BANDAGE-CRAPE BANDAGE N/A','BANDAGE-CRAPE BANDAGE N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1814,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CC75DFF5-908B-4979-A89D-3451923922B1,'BANDAGE-CREP BANDAGE GOK BANDAGES','BANDAGE-CREP BANDAGE GOK BANDAGES',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1531,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
FD599CB0-DEC8-447A-8070-7C960924A1F5,'BANDAGE-CREP BANDAGE LEWA PACK','BANDAGE-CREP BANDAGE LEWA PACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1572,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5105E8CD-B714-4E60-AFF4-91D482264972,'BATTERY-CERACHECK PIECE','BATTERY-CERACHECK PIECE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3329,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
92BCA586-D779-4B4C-9F77-59951FEE7729,'BENZHEXOL-TABS ARTANE GOK 5MG','BENZHEXOL-TABS ARTANE GOK 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,085EA9E2-5C87-40EC-B7A5-5622B1CEDE5C,1500,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9E6924F2-605B-48D3-822C-80625EC09FBF,'BENZHEXOL-TABS ARTANE LEWA 5MG','BENZHEXOL-TABS ARTANE LEWA 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,085EA9E2-5C87-40EC-B7A5-5622B1CEDE5C,1501,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
F3E0FF70-EA8B-46FF-8C10-4B3A0954572E,'BENZYL BENZOATE-BBE GOK 25%','BENZYL BENZOATE-BBE GOK 25%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,2104,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
43B0A2C8-CFEB-41C4-A385-596F08191B8B,'BENZYL BENZOATE-BBE LEWA 25%','BENZYL BENZOATE-BBE LEWA 25%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,2014,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
59B2BDAD-F244-44F0-B332-3E0A835740DF,'BETADINE ORAL RINSE-BETADINE LEWA BOTTLE','BETADINE ORAL RINSE-BETADINE LEWA BOTTLE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,24FD3AE3-DAEA-46CA-9A92-619C77BCD448,2074,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
82D2100D-402D-4B69-8D51-8B87425D4DD9,'BETAMETHASONE VALERATE-BETAMETHASONE CREAM LEWA .1%','BETAMETHASONE VALERATE-BETAMETHASONE CREAM LEWA .1%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A5B2F75E-F2B9-4334-9340-7B764C72FB08,3323,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
68BE4494-8471-4D3F-A874-56ACF0851546,'BETAMETHASONE VALERATE-BETAMETHASONE OINTMENT GOK 0.1%','BETAMETHASONE VALERATE-BETAMETHASONE OINTMENT GOK 0.1%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,A5B2F75E-F2B9-4334-9340-7B764C72FB08,2247,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CB770C9E-7602-4F4F-838C-5A981EF3D127,'BETAMETHASONE/CLOTRIMAZOLE/GENTAMYCIN-XTRADERM CREAM LEWA TOPICAL CREAM','BETAMETHASONE/CLOTRIMAZOLE/GENTAMYCIN-XTRADERM CREAM LEWA TOPICAL CREAM',8bfde5a4-e278-4071-98dd-9d2fc24e1345,874C2A22-FB11-44F9-B3BC-D641AAB24F0D,2051,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
EBA8C1D6-7C86-4CBF-9446-D09ACBBEF440,'BETAMETHASONE/NEOMYCIN-PROBETA N EYE DROPS LEWA DROPS','BETAMETHASONE/NEOMYCIN-PROBETA N EYE DROPS LEWA DROPS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,597E5B19-E677-4A3A-ADF2-A4ADA7BB2D9C,1451,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
B3A5AF91-88ED-4B02-9803-57752B50EBFC,'BETAXOLOL-BETOPTIC EYE DROPS LEWA .5%','BETAXOLOL-BETOPTIC EYE DROPS LEWA .5%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,FC9B9AB4-5E3E-47F3-B1EF-66387C7EBF7F,2106,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
8F5C26E6-63C8-4EC4-AAE7-6A02B8DC614E,'BIOHARZARD PAPERS-BINLINERS GOK  RED/YELLOW/BLACK','BIOHARZARD PAPERS-BINLINERS GOK  RED/YELLOW/BLACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,3347,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CF3BDD7F-B094-423E-BDAE-01C697B59C4A,'BIOHARZARD PAPERS-BINLINERS LEWA RED/YELLOW/BLACK','BIOHARZARD PAPERS-BINLINERS LEWA RED/YELLOW/BLACK',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,2185,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
9A75A6A9-5C87-4249-82C6-7AFE2AD21A16,'BISACODYL-TABS BISACODYL 5MG 100PACK LEWA 5MG','BISACODYL-TABS BISACODYL 5MG 100PACK LEWA 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,9B9A934A-EDF9-4D80-A7FC-9F28AE0F2E42,1552,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
0BEF8B79-1989-45BF-9903-F858A5A3E65C,'BISMUTH-PEPTOBISMOL DONOR 262MG','BISMUTH-PEPTOBISMOL DONOR 262MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,D1E2986B-98A0-422B-A8A5-E3782C03C1AF,2234,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
35D0FCD4-A8A3-4878-A643-65C70F6F82A3,'BLADES-SURGICAL BLADES N/A','BLADES-SURGICAL BLADES N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1821,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
5AF55E69-C7E6-4CE8-855D-2993AD2246C1,'BLOOD BAGS-BLOOD BAGS  ','BLOOD BAGS-BLOOD BAGS  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,823,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
4BDC801D-EC9A-4078-A3B1-C7785ECB6841,'BLOOD GIVING SET-BLOOD GIVING SET  ','BLOOD GIVING SET-BLOOD GIVING SET  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,679,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C414CEDE-EAAD-49BE-BDC6-C0A382DB2D7D,'BOTTLES-EMPTY SYRUP BOTTLES N/A','BOTTLES-EMPTY SYRUP BOTTLES N/A',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,1790,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D6367E70-654D-4C5D-BEE8-5B2D8DA8373B,'BUDESONIDE SPRAY-BUDESONIDE NASAL DONOR 32MCG','BUDESONIDE SPRAY-BUDESONIDE NASAL DONOR 32MCG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,791B9A7B-9459-479B-9FDE-04119DDD755A,2219,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
C368D88E-CD5E-4BAC-AC18-1BD5BE89C076,'CA GLUCONATE-CALCIUM GLUCONATE INJ GOK  1G/10ML','CA GLUCONATE-CALCIUM GLUCONATE INJ GOK  1G/10ML',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,2248,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CD291CC2-B42E-4B55-B2E3-9B25DD0D6A40,'CALAMINE TOPICAL-CALAMINE LOTION GOK 15%','CALAMINE TOPICAL-CALAMINE LOTION GOK 15%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,2017,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
79EF9679-408B-470C-B52D-B07930093974,'CALAMINE TOPICAL-CALAMINE LOTION LEWA 15%','CALAMINE TOPICAL-CALAMINE LOTION LEWA 15%',8bfde5a4-e278-4071-98dd-9d2fc24e1345,90036F5E-238A-42E7-B93B-0107EF6FE054,2018,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
CA61A843-4BAB-4288-90E8-102776F0086D,'CALCIUM SUPPLEMENTS-CALCIUM +VIT D LEWA TABLET','CALCIUM SUPPLEMENTS-CALCIUM +VIT D LEWA TABLET',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,2217,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
2A56C94D-66FB-4C36-BFF3-9B4258263222,'CALCIUM SUPPLEMENTS-CALCIUM+VITAMIN D TABS GOK 400MCG/200I.U','CALCIUM SUPPLEMENTS-CALCIUM+VITAMIN D TABS GOK 400MCG/200I.U',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,9421,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
E22DA53F-290D-4B9F-A7EB-F30645A8E44A,'CALCIUM SUPPLEMENTS-TABS OESTEOCARE LEWA TABLET','CALCIUM SUPPLEMENTS-TABS OESTEOCARE LEWA TABLET',8bfde5a4-e278-4071-98dd-9d2fc24e1345,DD72E1A2-2B9F-4736-8AD3-F64A8594ECAC,1465,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
FAE9F3CF-9CFC-4144-B89C-A6DAC840BFB4,'CARBAMAZEPINE-TEGRETTOL CR TABS LEWA 200MGS','CARBAMAZEPINE-TEGRETTOL CR TABS LEWA 200MGS',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,3278,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
B1FAF9D4-B9E9-43AF-9856-5BA64D15ED69,'CARBAMAZEPINE-TEGRETTOL TABS LEWA 200MG','CARBAMAZEPINE-TEGRETTOL TABS LEWA 200MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,6D4926A3-AA19-48A4-8959-6B7A60683936,3275,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
87D3BC1A-D389-4284-BE0F-262720EB6E31,'CARMELLOSE SODIUM-LOC TEARS DROPS LEWA 5MG','CARMELLOSE SODIUM-LOC TEARS DROPS LEWA 5MG',8bfde5a4-e278-4071-98dd-9d2fc24e1345,4A237325-D6EB-4F83-BE89-BDB21A345621,2163,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
73408900-BF14-4A6E-87AD-79AEF2BD0EC5,'CATHETER-CATHETER 2WAY 16 LEWA PIECE','CATHETER-CATHETER 2WAY 16 LEWA PIECE',8bfde5a4-e278-4071-98dd-9d2fc24e1345,626B2E33-4121-4CB5-AF3A-EBE18C6D3D5C,2064,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
D989A708-4FC2-4A5C-A83A-70CEF0DB1BD0,'CATHETERIZATION-CATHETERIZATION  ','CATHETERIZATION-CATHETERIZATION  ',8bfde5a4-e278-4071-98dd-9d2fc24e1345,CD73B34B-4BF9-45BA-8AB7-CCDEFA42696B,862,Drug,NULL,d8701763-151e-4b8f-9661-af9c044f5f81,
